,Unnamed_ 0,PLOT_ID,LON,LAT,CLASS,MONTH,ACTUAL,CLASS_WET,CLEAR_OBS,PREDICTION,STARTDATE,ENDDATE,geometry,index_right,ID,CODE,COUNTRY
8438,7459,137387317.0,31.78959736,-2.836674289,Open water - freshwater,4,1,1.0,1.0,1,,,POINT (3067259.99994012 -361740.0000355963),0,,,Eastern
8439,7460,137387317.0,31.78959736,-2.836674289,Open water - freshwater,5,1,1.0,3.0,1,,,POINT (3067259.99994012 -361740.0000355963),0,,,Eastern
8440,7461,137387317.0,31.78959736,-2.836674289,Open water - freshwater,6,1,1.0,5.0,1,,,POINT (3067259.99994012 -361740.0000355963),0,,,Eastern
8441,7462,137387317.0,31.78959736,-2.836674289,Open water - freshwater,7,1,1.0,5.0,1,,,POINT (3067259.99994012 -361740.0000355963),0,,,Eastern
8442,7463,137387317.0,31.78959736,-2.836674289,Open water - freshwater,8,1,1.0,4.0,1,,,POINT (3067259.99994012 -361740.0000355963),0,,,Eastern
8443,7464,137387317.0,31.78959736,-2.836674289,Open water - freshwater,9,1,1.0,2.0,1,,,POINT (3067259.99994012 -361740.0000355963),0,,,Eastern
8444,7465,137387317.0,31.78959736,-2.836674289,Open water - freshwater,10,1,1.0,2.0,1,,,POINT (3067259.99994012 -361740.0000355963),0,,,Eastern
8445,7466,137387317.0,31.78959736,-2.836674289,Open water - freshwater,11,1,1.0,3.0,1,,,POINT (3067259.99994012 -361740.0000355963),0,,,Eastern
8446,7467,137387317.0,31.78959736,-2.836674289,Open water - freshwater,12,1,1.0,2.0,1,,,POINT (3067259.99994012 -361740.0000355963),0,,,Eastern
8447,7470,137387318.0,32.171413300000005,-2.842795737,Open water - Constructed (e.g. aquaculture),2,0,0.0,2.0,0,,,POINT (3104099.99973122 -362519.9999491859),0,,,Eastern
8448,7471,137387318.0,32.171413300000005,-2.842795737,Open water - Constructed (e.g. aquaculture),4,0,1.0,3.0,1,,,POINT (3104099.99973122 -362519.9999491859),0,,,Eastern
8449,7472,137387318.0,32.171413300000005,-2.842795737,Open water - Constructed (e.g. aquaculture),7,0,0.0,3.0,0,,,POINT (3104099.99973122 -362519.9999491859),0,,,Eastern
8450,7473,137387318.0,32.171413300000005,-2.842795737,Open water - Constructed (e.g. aquaculture),8,0,0.0,3.0,0,,,POINT (3104099.99973122 -362519.9999491859),0,,,Eastern
8451,7475,137387318.0,32.171413300000005,-2.842795737,Open water - Constructed (e.g. aquaculture),10,0,0.0,2.0,0,,,POINT (3104099.99973122 -362519.9999491859),0,,,Eastern
8452,7477,137387318.0,32.171413300000005,-2.842795737,Open water - Constructed (e.g. aquaculture),12,0,0.0,2.0,0,,,POINT (3104099.99973122 -362519.9999491859),0,,,Eastern
8453,7478,137387318.0,32.171413300000005,-2.842795737,Open water - Constructed (e.g. aquaculture),5,1,1.0,4.0,1,,,POINT (3104099.99973122 -362519.9999491859),0,,,Eastern
8454,7479,137387318.0,32.171413300000005,-2.842795737,Open water - Constructed (e.g. aquaculture),6,1,1.0,4.0,1,,,POINT (3104099.99973122 -362519.9999491859),0,,,Eastern
8455,7482,137387319.0,35.83877408,-2.899538371,Open water - freshwater,1,1,1.0,2.0,1,,,POINT (3457949.999731446 -369749.9999722164),0,,,Eastern
8456,7483,137387319.0,35.83877408,-2.899538371,Open water - freshwater,2,1,1.0,3.0,1,,,POINT (3457949.999731446 -369749.9999722164),0,,,Eastern
8457,7484,137387319.0,35.83877408,-2.899538371,Open water - freshwater,3,1,1.0,1.0,1,,,POINT (3457949.999731446 -369749.9999722164),0,,,Eastern
8458,7485,137387319.0,35.83877408,-2.899538371,Open water - freshwater,5,1,1.0,2.0,1,,,POINT (3457949.999731446 -369749.9999722164),0,,,Eastern
8459,7486,137387319.0,35.83877408,-2.899538371,Open water - freshwater,6,1,1.0,3.0,1,,,POINT (3457949.999731446 -369749.9999722164),0,,,Eastern
8460,7487,137387319.0,35.83877408,-2.899538371,Open water - freshwater,8,1,1.0,3.0,1,,,POINT (3457949.999731446 -369749.9999722164),0,,,Eastern
8461,7488,137387319.0,35.83877408,-2.899538371,Open water - freshwater,9,1,1.0,4.0,1,,,POINT (3457949.999731446 -369749.9999722164),0,,,Eastern
8462,7489,137387319.0,35.83877408,-2.899538371,Open water - freshwater,10,1,1.0,1.0,1,,,POINT (3457949.999731446 -369749.9999722164),0,,,Eastern
8463,7491,137387319.0,35.83877408,-2.899538371,Open water - freshwater,12,1,1.0,1.0,1,,,POINT (3457949.999731446 -369749.9999722164),0,,,Eastern
8464,7494,137387320.0,40.23090112,-2.978888538,Open water - marine,1,1,1.0,4.0,1,,,POINT (3881730.000210426 -379860.0000559514),0,,,Eastern
8465,7497,137387320.0,40.23090112,-2.978888538,Open water - marine,4,1,1.0,1.0,1,,,POINT (3881730.000210426 -379860.0000559514),0,,,Eastern
8466,7498,137387320.0,40.23090112,-2.978888538,Open water - marine,5,1,1.0,4.0,1,,,POINT (3881730.000210426 -379860.0000559514),0,,,Eastern
8467,7499,137387320.0,40.23090112,-2.978888538,Open water - marine,6,1,1.0,4.0,1,,,POINT (3881730.000210426 -379860.0000559514),0,,,Eastern
8468,7500,137387320.0,40.23090112,-2.978888538,Open water - marine,7,1,1.0,4.0,1,,,POINT (3881730.000210426 -379860.0000559514),0,,,Eastern
8469,7501,137387320.0,40.23090112,-2.978888538,Open water - marine,8,1,1.0,4.0,1,,,POINT (3881730.000210426 -379860.0000559514),0,,,Eastern
8470,7502,137387320.0,40.23090112,-2.978888538,Open water - marine,9,1,1.0,4.0,1,,,POINT (3881730.000210426 -379860.0000559514),0,,,Eastern
8471,7503,137387320.0,40.23090112,-2.978888538,Open water - marine,10,1,1.0,3.0,1,,,POINT (3881730.000210426 -379860.0000559514),0,,,Eastern
8472,7504,137387320.0,40.23090112,-2.978888538,Open water - marine,11,1,1.0,3.0,1,,,POINT (3881730.000210426 -379860.0000559514),0,,,Eastern
8473,7505,137387320.0,40.23090112,-2.978888538,Open water - marine,12,1,1.0,4.0,1,,,POINT (3881730.000210426 -379860.0000559514),0,,,Eastern
8474,7506,137387321.0,37.3591975,-3.075199347,Barren (Bare soil / Rocky Land),1,0,0.0,4.0,0,,,POINT (3604649.999933593 -392130.000033271),0,,,Eastern
8475,7507,137387321.0,37.3591975,-3.075199347,Barren (Bare soil / Rocky Land),2,0,1.0,2.0,1,,,POINT (3604649.999933593 -392130.000033271),0,,,Eastern
8476,7508,137387321.0,37.3591975,-3.075199347,Barren (Bare soil / Rocky Land),7,0,0.0,3.0,0,,,POINT (3604649.999933593 -392130.000033271),0,,,Eastern
8477,7510,137387321.0,37.3591975,-3.075199347,Barren (Bare soil / Rocky Land),9,0,0.0,4.0,0,,,POINT (3604649.999933593 -392130.000033271),0,,,Eastern
8478,7511,137387321.0,37.3591975,-3.075199347,Barren (Bare soil / Rocky Land),10,0,0.0,4.0,0,,,POINT (3604649.999933593 -392130.000033271),0,,,Eastern
8479,7512,137387321.0,37.3591975,-3.075199347,Barren (Bare soil / Rocky Land),11,0,0.0,3.0,0,,,POINT (3604649.999933593 -392130.000033271),0,,,Eastern
8480,7513,137387321.0,37.3591975,-3.075199347,Barren (Bare soil / Rocky Land),12,0,0.0,4.0,0,,,POINT (3604649.999933593 -392130.000033271),0,,,Eastern
8481,7518,137387322.0,40.16218669,-3.109345785,Open water - marine,1,1,1.0,4.0,1,,,POINT (3875100.000460165 -396480.0000541871),0,,,Eastern
8482,7519,137387322.0,40.16218669,-3.109345785,Open water - marine,2,1,0.0,1.0,0,,,POINT (3875100.000460165 -396480.0000541871),0,,,Eastern
8483,7520,137387322.0,40.16218669,-3.109345785,Open water - marine,3,1,1.0,2.0,1,,,POINT (3875100.000460165 -396480.0000541871),0,,,Eastern
8484,7521,137387322.0,40.16218669,-3.109345785,Open water - marine,4,1,0.0,3.0,0,,,POINT (3875100.000460165 -396480.0000541871),0,,,Eastern
8485,7522,137387322.0,40.16218669,-3.109345785,Open water - marine,5,1,1.0,1.0,1,,,POINT (3875100.000460165 -396480.0000541871),0,,,Eastern
8486,7523,137387322.0,40.16218669,-3.109345785,Open water - marine,6,1,1.0,4.0,1,,,POINT (3875100.000460165 -396480.0000541871),0,,,Eastern
8487,7524,137387322.0,40.16218669,-3.109345785,Open water - marine,7,1,0.0,3.0,0,,,POINT (3875100.000460165 -396480.0000541871),0,,,Eastern
8488,7525,137387322.0,40.16218669,-3.109345785,Open water - marine,8,1,1.0,6.0,1,,,POINT (3875100.000460165 -396480.0000541871),0,,,Eastern
8489,7526,137387322.0,40.16218669,-3.109345785,Open water - marine,9,1,1.0,6.0,1,,,POINT (3875100.000460165 -396480.0000541871),0,,,Eastern
8490,7527,137387322.0,40.16218669,-3.109345785,Open water - marine,10,1,0.0,3.0,0,,,POINT (3875100.000460165 -396480.0000541871),0,,,Eastern
8491,7528,137387322.0,40.16218669,-3.109345785,Open water - marine,11,1,1.0,4.0,1,,,POINT (3875100.000460165 -396480.0000541871),0,,,Eastern
8492,7529,137387322.0,40.16218669,-3.109345785,Open water - marine,12,1,1.0,5.0,1,,,POINT (3875100.000460165 -396480.0000541871),0,,,Eastern
8493,7530,137387323.0,35.518521299999996,-3.178112923,Open water - freshwater,1,0,0.0,3.0,0,,,POINT (3427050.000249236 -405240.0000077953),0,,,Eastern
8494,7531,137387323.0,35.518521299999996,-3.178112923,Open water - freshwater,2,0,0.0,4.0,0,,,POINT (3427050.000249236 -405240.0000077953),0,,,Eastern
8495,7533,137387323.0,35.518521299999996,-3.178112923,Open water - freshwater,4,1,1.0,2.0,1,,,POINT (3427050.000249236 -405240.0000077953),0,,,Eastern
8496,7534,137387323.0,35.518521299999996,-3.178112923,Open water - freshwater,5,1,1.0,4.0,1,,,POINT (3427050.000249236 -405240.0000077953),0,,,Eastern
8497,7535,137387323.0,35.518521299999996,-3.178112923,Open water - freshwater,6,1,1.0,6.0,1,,,POINT (3427050.000249236 -405240.0000077953),0,,,Eastern
8498,7536,137387323.0,35.518521299999996,-3.178112923,Open water - freshwater,8,1,1.0,5.0,1,,,POINT (3427050.000249236 -405240.0000077953),0,,,Eastern
8499,7537,137387323.0,35.518521299999996,-3.178112923,Open water - freshwater,9,1,1.0,3.0,1,,,POINT (3427050.000249236 -405240.0000077953),0,,,Eastern
8500,7538,137387323.0,35.518521299999996,-3.178112923,Open water - freshwater,10,1,1.0,6.0,1,,,POINT (3427050.000249236 -405240.0000077953),0,,,Eastern
8501,7539,137387323.0,35.518521299999996,-3.178112923,Open water - freshwater,11,1,1.0,2.0,1,,,POINT (3427050.000249236 -405240.0000077953),0,,,Eastern
8502,7540,137387323.0,35.518521299999996,-3.178112923,Open water - freshwater,12,1,1.0,6.0,1,,,POINT (3427050.000249236 -405240.0000077953),0,,,Eastern
8503,7542,137387324.0,32.78766672,-3.179997016,Open water - freshwater,2,1,1.0,1.0,1,,,POINT (3163559.999918913 -405479.9999409885),0,,,Eastern
8504,7543,137387324.0,32.78766672,-3.179997016,Open water - freshwater,4,1,1.0,2.0,1,,,POINT (3163559.999918913 -405479.9999409885),0,,,Eastern
8505,7544,137387324.0,32.78766672,-3.179997016,Open water - freshwater,5,1,1.0,5.0,1,,,POINT (3163559.999918913 -405479.9999409885),0,,,Eastern
8506,7545,137387324.0,32.78766672,-3.179997016,Open water - freshwater,6,1,1.0,5.0,1,,,POINT (3163559.999918913 -405479.9999409885),0,,,Eastern
8507,7546,137387324.0,32.78766672,-3.179997016,Open water - freshwater,7,1,1.0,4.0,1,,,POINT (3163559.999918913 -405479.9999409885),0,,,Eastern
8508,7547,137387324.0,32.78766672,-3.179997016,Open water - freshwater,8,1,1.0,4.0,1,,,POINT (3163559.999918913 -405479.9999409885),0,,,Eastern
8509,7550,137387324.0,32.78766672,-3.179997016,Open water - freshwater,11,1,1.0,1.0,1,,,POINT (3163559.999918913 -405479.9999409885),0,,,Eastern
8510,7554,137387325.0,35.52567257,-3.190124077,Open water - freshwater,1,0,1.0,4.0,1,,,POINT (3427739.999690607 -406770.000050056),0,,,Eastern
8511,7555,137387325.0,35.52567257,-3.190124077,Open water - freshwater,2,0,0.0,2.0,0,,,POINT (3427739.999690607 -406770.000050056),0,,,Eastern
8512,7556,137387325.0,35.52567257,-3.190124077,Open water - freshwater,3,1,1.0,4.0,1,,,POINT (3427739.999690607 -406770.000050056),0,,,Eastern
8513,7557,137387325.0,35.52567257,-3.190124077,Open water - freshwater,4,1,1.0,7.0,1,,,POINT (3427739.999690607 -406770.000050056),0,,,Eastern
8514,7558,137387325.0,35.52567257,-3.190124077,Open water - freshwater,6,1,1.0,6.0,1,,,POINT (3427739.999690607 -406770.000050056),0,,,Eastern
8515,7559,137387325.0,35.52567257,-3.190124077,Open water - freshwater,8,1,1.0,4.0,1,,,POINT (3427739.999690607 -406770.000050056),0,,,Eastern
8516,7560,137387325.0,35.52567257,-3.190124077,Open water - freshwater,9,1,1.0,3.0,1,,,POINT (3427739.999690607 -406770.000050056),0,,,Eastern
8517,7561,137387325.0,35.52567257,-3.190124077,Open water - freshwater,10,1,1.0,5.0,1,,,POINT (3427739.999690607 -406770.000050056),0,,,Eastern
8518,7562,137387325.0,35.52567257,-3.190124077,Open water - freshwater,11,1,1.0,2.0,1,,,POINT (3427739.999690607 -406770.000050056),0,,,Eastern
8519,7563,137387325.0,35.52567257,-3.190124077,Open water - freshwater,12,1,1.0,5.0,1,,,POINT (3427739.999690607 -406770.000050056),0,,,Eastern
8520,7566,137387326.0,29.34199549,-3.44710212,Open water - freshwater,1,1,1.0,1.0,1,,,POINT (2831099.999968682 -439499.999960859),0,,,Eastern
8521,7567,137387326.0,29.34199549,-3.44710212,Open water - freshwater,4,1,1.0,1.0,1,,,POINT (2831099.999968682 -439499.999960859),0,,,Eastern
8522,7568,137387326.0,29.34199549,-3.44710212,Open water - freshwater,5,1,1.0,3.0,1,,,POINT (2831099.999968682 -439499.999960859),0,,,Eastern
8523,7569,137387326.0,29.34199549,-3.44710212,Open water - freshwater,6,1,1.0,4.0,1,,,POINT (2831099.999968682 -439499.999960859),0,,,Eastern
8524,7570,137387326.0,29.34199549,-3.44710212,Open water - freshwater,7,1,1.0,4.0,1,,,POINT (2831099.999968682 -439499.999960859),0,,,Eastern
8525,7571,137387326.0,29.34199549,-3.44710212,Open water - freshwater,8,1,1.0,4.0,1,,,POINT (2831099.999968682 -439499.999960859),0,,,Eastern
8526,7572,137387326.0,29.34199549,-3.44710212,Open water - freshwater,10,1,1.0,1.0,1,,,POINT (2831099.999968682 -439499.999960859),0,,,Eastern
8527,7573,137387326.0,29.34199549,-3.44710212,Open water - freshwater,11,1,1.0,2.0,1,,,POINT (2831099.999968682 -439499.999960859),0,,,Eastern
8528,7578,137387327.0,34.30031701,-3.481496499,Open water - freshwater,9,0,0.0,6.0,0,,,POINT (3309509.999721453 -443879.9999788139),0,,,Eastern
8529,7579,137387327.0,34.30031701,-3.481496499,Open water - freshwater,10,0,0.0,4.0,0,,,POINT (3309509.999721453 -443879.9999788139),0,,,Eastern
8530,7580,137387327.0,34.30031701,-3.481496499,Open water - freshwater,11,0,0.0,4.0,0,,,POINT (3309509.999721453 -443879.9999788139),0,,,Eastern
8531,7581,137387327.0,34.30031701,-3.481496499,Open water - freshwater,1,1,0.0,2.0,0,,,POINT (3309509.999721453 -443879.9999788139),0,,,Eastern
8532,7582,137387327.0,34.30031701,-3.481496499,Open water - freshwater,2,1,0.0,6.0,0,,,POINT (3309509.999721453 -443879.9999788139),0,,,Eastern
8533,7583,137387327.0,34.30031701,-3.481496499,Open water - freshwater,3,1,0.0,2.0,0,,,POINT (3309509.999721453 -443879.9999788139),0,,,Eastern
8534,7584,137387327.0,34.30031701,-3.481496499,Open water - freshwater,5,1,0.0,3.0,0,,,POINT (3309509.999721453 -443879.9999788139),0,,,Eastern
8535,7585,137387327.0,34.30031701,-3.481496499,Open water - freshwater,6,1,0.0,5.0,0,,,POINT (3309509.999721453 -443879.9999788139),0,,,Eastern
8536,7586,137387327.0,34.30031701,-3.481496499,Open water - freshwater,7,1,0.0,7.0,0,,,POINT (3309509.999721453 -443879.9999788139),0,,,Eastern
8537,7587,137387327.0,34.30031701,-3.481496499,Open water - freshwater,8,1,0.0,6.0,0,,,POINT (3309509.999721453 -443879.9999788139),0,,,Eastern
8538,7588,137387327.0,34.30031701,-3.481496499,Open water - freshwater,12,1,1.0,2.0,1,,,POINT (3309509.999721453 -443879.9999788139),0,,,Eastern
8539,7590,137387328.0,34.30124979,-3.484794654,Open water - freshwater,1,1,1.0,2.0,1,,,POINT (3309600.000193945 -444299.9999569586),0,,,Eastern
8540,7592,137387328.0,34.30124979,-3.484794654,Open water - freshwater,3,1,1.0,2.0,1,,,POINT (3309600.000193945 -444299.9999569586),0,,,Eastern
8541,7593,137387328.0,34.30124979,-3.484794654,Open water - freshwater,5,1,1.0,2.0,1,,,POINT (3309600.000193945 -444299.9999569586),0,,,Eastern
8542,7594,137387328.0,34.30124979,-3.484794654,Open water - freshwater,6,1,1.0,4.0,1,,,POINT (3309600.000193945 -444299.9999569586),0,,,Eastern
8543,7595,137387328.0,34.30124979,-3.484794654,Open water - freshwater,7,1,1.0,4.0,1,,,POINT (3309600.000193945 -444299.9999569586),0,,,Eastern
8544,7596,137387328.0,34.30124979,-3.484794654,Open water - freshwater,8,1,1.0,1.0,1,,,POINT (3309600.000193945 -444299.9999569586),0,,,Eastern
8545,7597,137387328.0,34.30124979,-3.484794654,Open water - freshwater,9,1,1.0,5.0,1,,,POINT (3309600.000193945 -444299.9999569586),0,,,Eastern
8546,7598,137387328.0,34.30124979,-3.484794654,Open water - freshwater,10,1,0.0,2.0,0,,,POINT (3309600.000193945 -444299.9999569586),0,,,Eastern
8547,7599,137387328.0,34.30124979,-3.484794654,Open water - freshwater,11,1,0.0,2.0,0,,,POINT (3309600.000193945 -444299.9999569586),0,,,Eastern
8548,7600,137387328.0,34.30124979,-3.484794654,Open water - freshwater,12,1,1.0,2.0,1,,,POINT (3309600.000193945 -444299.9999569586),0,,,Eastern
8549,7602,137387329.0,39.92370718,-3.510237945,Open water - marine,1,1,1.0,2.0,1,,,POINT (3852089.999624209 -447540.0000370663),0,,,Eastern
8550,7603,137387329.0,39.92370718,-3.510237945,Open water - marine,2,1,1.0,4.0,1,,,POINT (3852089.999624209 -447540.0000370663),0,,,Eastern
8551,7604,137387329.0,39.92370718,-3.510237945,Open water - marine,3,1,1.0,1.0,1,,,POINT (3852089.999624209 -447540.0000370663),0,,,Eastern
8552,7605,137387329.0,39.92370718,-3.510237945,Open water - marine,4,1,1.0,3.0,1,,,POINT (3852089.999624209 -447540.0000370663),0,,,Eastern
8553,7606,137387329.0,39.92370718,-3.510237945,Open water - marine,5,1,1.0,2.0,1,,,POINT (3852089.999624209 -447540.0000370663),0,,,Eastern
8554,7607,137387329.0,39.92370718,-3.510237945,Open water - marine,6,1,1.0,4.0,1,,,POINT (3852089.999624209 -447540.0000370663),0,,,Eastern
8555,7608,137387329.0,39.92370718,-3.510237945,Open water - marine,7,1,1.0,2.0,1,,,POINT (3852089.999624209 -447540.0000370663),0,,,Eastern
8556,7609,137387329.0,39.92370718,-3.510237945,Open water - marine,8,1,1.0,3.0,1,,,POINT (3852089.999624209 -447540.0000370663),0,,,Eastern
8557,7610,137387329.0,39.92370718,-3.510237945,Open water - marine,9,1,1.0,6.0,1,,,POINT (3852089.999624209 -447540.0000370663),0,,,Eastern
8558,7611,137387329.0,39.92370718,-3.510237945,Open water - marine,10,1,1.0,2.0,1,,,POINT (3852089.999624209 -447540.0000370663),0,,,Eastern
8559,7612,137387329.0,39.92370718,-3.510237945,Open water - marine,11,1,1.0,10.0,1,,,POINT (3852089.999624209 -447540.0000370663),0,,,Eastern
8560,7613,137387329.0,39.92370718,-3.510237945,Open water - marine,12,1,1.0,6.0,1,,,POINT (3852089.999624209 -447540.0000370663),0,,,Eastern
8561,7614,137387330.0,37.40459256,-3.604007043,Open water - freshwater,11,0,1.0,2.0,1,,,POINT (3609030.000414758 -459479.9999477562),0,,,Eastern
8562,7617,137387330.0,37.40459256,-3.604007043,Open water - freshwater,3,1,1.0,2.0,1,,,POINT (3609030.000414758 -459479.9999477562),0,,,Eastern
8563,7618,137387330.0,37.40459256,-3.604007043,Open water - freshwater,5,1,1.0,4.0,1,,,POINT (3609030.000414758 -459479.9999477562),0,,,Eastern
8564,7619,137387330.0,37.40459256,-3.604007043,Open water - freshwater,6,1,1.0,3.0,1,,,POINT (3609030.000414758 -459479.9999477562),0,,,Eastern
8565,7620,137387330.0,37.40459256,-3.604007043,Open water - freshwater,7,1,1.0,3.0,1,,,POINT (3609030.000414758 -459479.9999477562),0,,,Eastern
8566,7621,137387330.0,37.40459256,-3.604007043,Open water - freshwater,8,1,1.0,1.0,1,,,POINT (3609030.000414758 -459479.9999477562),0,,,Eastern
8567,7622,137387330.0,37.40459256,-3.604007043,Open water - freshwater,9,1,1.0,5.0,1,,,POINT (3609030.000414758 -459479.9999477562),0,,,Eastern
8568,7623,137387330.0,37.40459256,-3.604007043,Open water - freshwater,10,1,1.0,2.0,1,,,POINT (3609030.000414758 -459479.9999477562),0,,,Eastern
8569,7624,137387330.0,37.40459256,-3.604007043,Open water - freshwater,12,1,0.0,1.0,0,,,POINT (3609030.000414758 -459479.9999477562),0,,,Eastern
8570,7626,137387331.0,37.75811432,-3.619086363,Open water - freshwater,1,1,1.0,2.0,1,,,POINT (3643140.000024909 -461399.9999847222),0,,,Eastern
8571,7627,137387331.0,37.75811432,-3.619086363,Open water - freshwater,2,1,1.0,4.0,1,,,POINT (3643140.000024909 -461399.9999847222),0,,,Eastern
8572,7628,137387331.0,37.75811432,-3.619086363,Open water - freshwater,3,1,1.0,2.0,1,,,POINT (3643140.000024909 -461399.9999847222),0,,,Eastern
8573,7629,137387331.0,37.75811432,-3.619086363,Open water - freshwater,5,1,1.0,4.0,1,,,POINT (3643140.000024909 -461399.9999847222),0,,,Eastern
8574,7630,137387331.0,37.75811432,-3.619086363,Open water - freshwater,6,1,1.0,1.0,1,,,POINT (3643140.000024909 -461399.9999847222),0,,,Eastern
8575,7631,137387331.0,37.75811432,-3.619086363,Open water - freshwater,7,1,1.0,2.0,1,,,POINT (3643140.000024909 -461399.9999847222),0,,,Eastern
8576,7632,137387331.0,37.75811432,-3.619086363,Open water - freshwater,8,1,1.0,2.0,1,,,POINT (3643140.000024909 -461399.9999847222),0,,,Eastern
8577,7633,137387331.0,37.75811432,-3.619086363,Open water - freshwater,9,1,1.0,5.0,1,,,POINT (3643140.000024909 -461399.9999847222),0,,,Eastern
8578,7634,137387331.0,37.75811432,-3.619086363,Open water - freshwater,10,1,1.0,2.0,1,,,POINT (3643140.000024909 -461399.9999847222),0,,,Eastern
8579,7635,137387331.0,37.75811432,-3.619086363,Open water - freshwater,11,1,1.0,7.0,1,,,POINT (3643140.000024909 -461399.9999847222),0,,,Eastern
8580,7636,137387331.0,37.75811432,-3.619086363,Open water - freshwater,12,1,1.0,6.0,1,,,POINT (3643140.000024909 -461399.9999847222),0,,,Eastern
8581,7638,137387332.0,32.65863283,-3.682940577,Cultivated (Cropland/ Plantation),2,0,0.0,2.0,0,,,POINT (3151109.99984651 -469529.9999466125),0,,,Eastern
8582,7639,137387332.0,32.65863283,-3.682940577,Cultivated (Cropland/ Plantation),5,0,0.0,4.0,0,,,POINT (3151109.99984651 -469529.9999466125),0,,,Eastern
8583,7640,137387332.0,32.65863283,-3.682940577,Cultivated (Cropland/ Plantation),6,0,0.0,6.0,0,,,POINT (3151109.99984651 -469529.9999466125),0,,,Eastern
8584,7641,137387332.0,32.65863283,-3.682940577,Cultivated (Cropland/ Plantation),7,0,0.0,6.0,0,,,POINT (3151109.99984651 -469529.9999466125),0,,,Eastern
8585,7642,137387332.0,32.65863283,-3.682940577,Cultivated (Cropland/ Plantation),8,0,0.0,5.0,0,,,POINT (3151109.99984651 -469529.9999466125),0,,,Eastern
8586,7643,137387332.0,32.65863283,-3.682940577,Cultivated (Cropland/ Plantation),9,0,0.0,4.0,0,,,POINT (3151109.99984651 -469529.9999466125),0,,,Eastern
8587,7644,137387332.0,32.65863283,-3.682940577,Cultivated (Cropland/ Plantation),10,0,0.0,5.0,0,,,POINT (3151109.99984651 -469529.9999466125),0,,,Eastern
8588,7645,137387332.0,32.65863283,-3.682940577,Cultivated (Cropland/ Plantation),11,0,0.0,4.0,0,,,POINT (3151109.99984651 -469529.9999466125),0,,,Eastern
8589,7646,137387332.0,32.65863283,-3.682940577,Cultivated (Cropland/ Plantation),12,0,0.0,6.0,0,,,POINT (3151109.99984651 -469529.9999466125),0,,,Eastern
8590,7650,137387333.0,36.8785074,-3.721585141,Open water - freshwater,1,1,1.0,3.0,1,,,POINT (3558270.000231161 -474450.0000257119),0,,,Eastern
8591,7651,137387333.0,36.8785074,-3.721585141,Open water - freshwater,2,1,1.0,3.0,1,,,POINT (3558270.000231161 -474450.0000257119),0,,,Eastern
8592,7652,137387333.0,36.8785074,-3.721585141,Open water - freshwater,3,1,1.0,3.0,1,,,POINT (3558270.000231161 -474450.0000257119),0,,,Eastern
8593,7653,137387333.0,36.8785074,-3.721585141,Open water - freshwater,5,1,1.0,4.0,1,,,POINT (3558270.000231161 -474450.0000257119),0,,,Eastern
8594,7654,137387333.0,36.8785074,-3.721585141,Open water - freshwater,6,1,1.0,2.0,1,,,POINT (3558270.000231161 -474450.0000257119),0,,,Eastern
8595,7655,137387333.0,36.8785074,-3.721585141,Open water - freshwater,7,1,1.0,1.0,1,,,POINT (3558270.000231161 -474450.0000257119),0,,,Eastern
8596,7656,137387333.0,36.8785074,-3.721585141,Open water - freshwater,8,1,1.0,2.0,1,,,POINT (3558270.000231161 -474450.0000257119),0,,,Eastern
8597,7657,137387333.0,36.8785074,-3.721585141,Open water - freshwater,9,1,1.0,3.0,1,,,POINT (3558270.000231161 -474450.0000257119),0,,,Eastern
8598,7658,137387333.0,36.8785074,-3.721585141,Open water - freshwater,10,1,1.0,3.0,1,,,POINT (3558270.000231161 -474450.0000257119),0,,,Eastern
8599,7659,137387333.0,36.8785074,-3.721585141,Open water - freshwater,11,1,1.0,2.0,1,,,POINT (3558270.000231161 -474450.0000257119),0,,,Eastern
8600,7660,137387333.0,36.8785074,-3.721585141,Open water - freshwater,12,1,1.0,1.0,1,,,POINT (3558270.000231161 -474450.0000257119),0,,,Eastern
8601,7662,137387334.0,37.45651704,-3.79840791,Open water - freshwater,1,1,1.0,3.0,1,,,POINT (3614040.000343921 -484230.0000099364),0,,,Eastern
8602,7663,137387334.0,37.45651704,-3.79840791,Open water - freshwater,2,1,1.0,2.0,1,,,POINT (3614040.000343921 -484230.0000099364),0,,,Eastern
8603,7664,137387334.0,37.45651704,-3.79840791,Open water - freshwater,3,1,1.0,2.0,1,,,POINT (3614040.000343921 -484230.0000099364),0,,,Eastern
8604,7665,137387334.0,37.45651704,-3.79840791,Open water - freshwater,5,1,1.0,3.0,1,,,POINT (3614040.000343921 -484230.0000099364),0,,,Eastern
8605,7666,137387334.0,37.45651704,-3.79840791,Open water - freshwater,6,1,1.0,2.0,1,,,POINT (3614040.000343921 -484230.0000099364),0,,,Eastern
8606,7667,137387334.0,37.45651704,-3.79840791,Open water - freshwater,7,1,1.0,3.0,1,,,POINT (3614040.000343921 -484230.0000099364),0,,,Eastern
8607,7668,137387334.0,37.45651704,-3.79840791,Open water - freshwater,8,1,1.0,3.0,1,,,POINT (3614040.000343921 -484230.0000099364),0,,,Eastern
8608,7669,137387334.0,37.45651704,-3.79840791,Open water - freshwater,9,1,1.0,3.0,1,,,POINT (3614040.000343921 -484230.0000099364),0,,,Eastern
